Season,Week,GameSlot,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,2,Dallas Cowboys,1,4,0,-5 Yard Pass,1st & 10 at DAL 47,09:59 1st,— D.Prescott pass short left to J.Williams to DAL 42 for -5 yards (D.Barnes).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,2,Dallas Cowboys,1,5,0,19 Yard Pass,2nd & 15 at DAL 42,09:20 1st Shotgun,— D.Prescott pass deep middle to J.Ferguson to DET 39 for 19 yards (A.Maddox).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,2,Dallas Cowboys,1,6,0,Pass Incomplete,1st & 10 at DET 39,"09:00 1st No Huddle, Shotgun",— D.Prescott pass incomplete deep left to R.Flournoy.
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,2,Dallas Cowboys,1,7,0,0 Yard Run,2nd & 10 at DET 39,08:55 1st Shotgun,— J.Williams up the middle to DET 39 for no gain (R.Ya-Sin; A.Anzalone).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,2,Dallas Cowboys,1,8,0,Pass Incomplete,3rd & 10 at DET 39,08:18 1st Shotgun,— D.Prescott pass incomplete short right to G.Pickens (A.Maddox).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,2,Dallas Cowboys,1,9,1,Field Goal,4th & 10 at DET 39,08:12 1st,"— B.Aubrey 57 yard field goal is GOOD, Center-T.Sieg, Holder-B.Anger."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,3,Detroit Lions,0,1,0,Kickoff from DAL 35,,Kickoff,— B.Aubrey kicks 58 yards from DAL 35 to DET 7. T.Kennedy to DET 47 for 40 yards (B.Aubrey).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,3,Detroit Lions,0,2,0,2 Yard Run,1st & 10 at DET 47,08:01 1st,— D.Montgomery left tackle to DET 49 for 2 yards (S.Williams).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,3,Detroit Lions,0,3,0,Pass Incomplete,2nd & 8 at DET 49,07:27 1st,— J.Goff pass incomplete short middle [S.Williams].
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,3,Detroit Lions,0,4,0,Pass Incomplete,3rd & 8 at DET 49,07:23 1st Shotgun,— J.Goff pass incomplete short right to A.St. Brown [Q.Williams].
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,3,Detroit Lions,0,5,0,Punt,4th & 8 at DET 49,07:19 1st,"— J.Fox punts 42 yards to DAL 9, Center-H.Hatten. K.Turpin to DAL 9 for no gain. PENALTY on DAL-T.Bridges, Offensive Holding, 4 yards, enforced at DAL 9. Penalty on DAL-K.Turpin, Invalid Fair Catch Signal, declined."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,4,Dallas Cowboys,0,1,0,2 Yard Run,1st & 10 at DAL 5,07:07 1st,— J.Williams up the middle to DAL 7 for 2 yards (J.Campbell).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,4,Dallas Cowboys,0,2,0,4 Yard Pass,2nd & 8 at DAL 7,06:30 1st Shotgun,— D.Prescott pass short left to G.Pickens to DAL 11 for 4 yards (A.Robertson).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,4,Dallas Cowboys,0,3,0,-10 Yard Sack,3rd & 4 at DAL 11,05:48 1st Shotgun,"— D.Prescott sacked in End Zone for -11 yards, SAFETY (J.Campbell). The Replay Official reviewed the safety ruling, and the play was REVERSED. (Shotgun) D.Prescott sacked at DAL 1 for -10 yards (J.Campbell)."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,4,Dallas Cowboys,0,4,0,Punt,4th & 14 at DAL 1,05:36 1st,"— B.Anger punts 62 yards to DET 37, Center-T.Sieg. T.Kennedy to DAL 42 for 21 yards (M.Davis; M.Liufau)."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,5,Detroit Lions,1,1,0,4 Yard Pass,1st & 10 at DAL 42,05:24 1st Shotgun,— J.Goff pass short left to J.Gibbs to DAL 38 for 4 yards (R.Steward; M.Hooker).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,5,Detroit Lions,1,2,0,7 Yard Pass,2nd & 6 at DAL 38,04:50 1st Shotgun,— J.Goff pass short left to A.Firkser pushed ob at DAL 31 for 7 yards (S.Revel).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,5,Detroit Lions,1,3,0,-5 Yard Penalty,1st & 10 at DAL 31,04:18 1st Shotgun,"— D.Skipper reported in as eligible. J.Goff pass incomplete short right to D.Skipper. PENALTY on DET, Illegal Shift, 5 yards, enforced at DAL 31 - No Play."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,5,Detroit Lions,1,4,0,2 Yard Pass,1st & 15 at DAL 36,04:13 1st,— J.Goff pass short left to J.Gibbs to DAL 34 for 2 yards (D.Ezeiruaku; S.James).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,5,Detroit Lions,1,5,0,26 Yard Pass,2nd & 13 at DAL 34,03:36 1st Shotgun,— J.Goff pass short middle to A.St. Brown to DAL 8 for 26 yards (D.Bland; D.Wilson).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,5,Detroit Lions,1,6,0,7 Yard Run,1st & 8 at DAL 8,02:52 1st,— J.Williams right end ran ob at DAL 1 for 7 yards (J.Houston).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,5,Detroit Lions,1,7,1,Touchdown,2nd & 1 at DAL 1,02:18 1st,"— D.Skipper reported in as eligible. J.Gibbs up the middle for 1 yard, TOUCHDOWN."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,1st Quarter,5,Detroit Lions,1,8,1,Extra Point,,02:14 1st,"— J.Bates extra point is GOOD, Center-H.Hatten, Holder-J.Fox."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,1,Dallas Cowboys,1,1,0,Kickoff from DET 35,,Kickoff,— J.Bates kicks 58 yards from DET 35 to DAL 7. K.Turpin to DAL 30 for 23 yards (S.Vaki; T.Nowaske).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,1,Dallas Cowboys,1,2,0,7 Yard Run,1st & 10 at DAL 30,02:10 1st,— J.Williams left tackle to DAL 37 for 7 yards (J.Campbell).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,1,Dallas Cowboys,1,3,0,2 Yard Run,2nd & 3 at DAL 37,01:34 1st,— J.Williams left tackle to DAL 39 for 2 yards (A.Hutchinson).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,1,Dallas Cowboys,1,4,0,4 Yard Pass,3rd & 1 at DAL 39,00:58 1st,— D.Prescott pass short middle to R.Flournoy to DAL 43 for 4 yards (M.Rodriguez; J.Campbell).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,1,Dallas Cowboys,1,5,0,3 Yard Run,1st & 10 at DAL 43,00:27 1st,— J.Williams up the middle to DAL 46 for 3 yards (A.Anzalone).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,1,Dallas Cowboys,1,6,0,1 Yard Pass,2nd & 7 at DAL 46,15:00 2nd Shotgun,— D.Prescott pass short left to R.Flournoy to DAL 47 for 1 yard (R.Ya-Sin; A.Maddox).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,1,Dallas Cowboys,1,7,0,16 Yard Pass,3rd & 6 at DAL 47,14:22 2nd Shotgun,— D.Prescott pass short right to C.Lamb ran ob at DET 37 for 16 yards (R.Ya-Sin).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,1,Dallas Cowboys,1,8,0,4 Yard Run,1st & 10 at DET 37,13:50 2nd,— K.Turpin left end pushed ob at DET 33 for 4 yards (A.Maddox).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,1,Dallas Cowboys,1,9,0,3 Yard Run,2nd & 6 at DET 33,13:11 2nd,— J.Williams right tackle to DET 30 for 3 yards (B.Branch; J.Campbell).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,1,Dallas Cowboys,1,10,0,5 Yard Run,3rd & 3 at DET 30,12:33 2nd Shotgun,— J.Williams right end to DET 25 for 5 yards (A.Anzalone).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,1,Dallas Cowboys,1,11,0,7 Yard Pass,1st & 10 at DET 25,11:55 2nd,— D.Prescott pass short left to B.Spann-Ford to DET 18 for 7 yards (A.Maddox).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,1,Dallas Cowboys,1,12,0,2 Yard Run,2nd & 3 at DET 18,11:20 2nd Shotgun,— M.Davis up the middle to DET 16 for 2 yards (M.Rodriguez).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,1,Dallas Cowboys,1,13,0,1 Yard Run,3rd & 1 at DET 16,10:48 2nd,— D.Prescott up the middle to DET 15 for 1 yard (M.Davenport).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,1,Dallas Cowboys,1,14,0,Pass Incomplete,1st & 10 at DET 15,10:14 2nd,— D.Prescott pass incomplete short right to R.Flournoy.
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,1,Dallas Cowboys,1,15,0,Pass Incomplete,2nd & 10 at DET 15,10:09 2nd Shotgun,"— D.Prescott pass incomplete short left to J.Williams (T.Wheat, A.Anzalone)."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,1,Dallas Cowboys,1,16,0,-9 Yard Sack,3rd & 10 at DET 15,10:04 2nd Shotgun,— D.Prescott sacked at DET 24 for -9 yards (A.Muhammad).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,1,Dallas Cowboys,1,17,1,Field Goal,4th & 19 at DET 24,09:27 2nd,"— B.Aubrey 42 yard field goal is GOOD, Center-T.Sieg, Holder-B.Anger."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,2,Detroit Lions,0,1,0,Kickoff from DAL 35,,Kickoff,— B.Aubrey kicks 63 yards from DAL 35 to DET 2. J.Saylors to DET 29 for 27 yards (B.Spann-Ford).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,2,Detroit Lions,0,2,0,Pass Incomplete,1st & 10 at DET 29,09:18 2nd,— D.Skipper reported in as eligible. J.Goff pass incomplete short right to A.St. Brown.
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,2,Detroit Lions,0,3,0,-5 Yard Penalty,2nd & 10 at DET 29,09:12 2nd Shotgun,"— PENALTY on DET-M.Frazier, False Start, 5 yards, enforced at DET 29 - No Play."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,2,Detroit Lions,0,4,0,13 Yard Pass,2nd & 15 at DET 24,09:12 2nd Shotgun,— J.Goff pass short middle to J.Gibbs to DET 37 for 13 yards (D.Overshown; L.Wilson).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,2,Detroit Lions,0,5,0,Pass Incomplete,3rd & 2 at DET 37,08:33 2nd Shotgun,— J.Goff pass incomplete deep left to J.Williams (S.Revel).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,2,Detroit Lions,0,6,0,Punt,4th & 2 at DET 37,08:28 2nd,"— J.Fox punts 42 yards to DAL 21, Center-H.Hatten, fair catch by K.Turpin."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,3,Dallas Cowboys,0,1,0,37 Yard Pass,1st & 10 at DAL 21,08:21 2nd,— D.Prescott pass deep right to C.Lamb to DET 42 for 37 yards (D.Reed) [B.Branch].
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,3,Dallas Cowboys,0,2,0,-16 Yard Sack,1st & 10 at DET 42,07:43 2nd,"— D.Prescott sacked at DAL 43 for -15 yards (A.McNeill). FUMBLES (A.McNeill) [A.McNeill], recovered by DAL-J.Ferguson at DAL 42."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,3,Dallas Cowboys,0,3,0,5 Yard Pass,2nd & 26 at DAL 42,07:07 2nd Shotgun,— D.Prescott pass short left to C.Lamb pushed ob at DAL 47 for 5 yards (D.Reed).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,3,Dallas Cowboys,0,4,0,Fumble,3rd & 21 at DAL 47,06:28 2nd Shotgun,"— D.Prescott pass short right to J.Ferguson to DET 49 for 4 yards (J.Campbell; A.Robertson). FUMBLES (J.Campbell), touched at 50, RECOVERED by DET-B.Branch at DET 47."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,4,Detroit Lions,1,1,0,-10 Yard Penalty,1st & 10 at DET 47,06:15 2nd,"— D.Skipper reported in as eligible. J.Gibbs left end pushed ob at DET 49 for 2 yards (D.Overshown). PENALTY on DET-D.Skipper, Offensive Holding, 10 yards, enforced at DET 47 - No Play."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,4,Detroit Lions,1,2,0,-5 Yard Penalty,1st & 20 at DET 37,05:54 2nd Shotgun,"— PENALTY on DET-T.Ratledge, False Start, 5 yards, enforced at DET 37 - No Play."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,4,Detroit Lions,1,3,0,8 Yard Pass,1st & 25 at DET 32,05:48 2nd Shotgun,— J.Goff pass short left to I.TeSlaa to DET 40 for 8 yards (D.Overshown).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,4,Detroit Lions,1,4,0,25 Yard Pass,2nd & 17 at DET 40,05:17 2nd,— J.Goff pass deep right to J.Williams to DAL 35 for 25 yards (D.Bland).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,4,Detroit Lions,1,5,0,Pass Incomplete,1st & 10 at DAL 35,"04:41 2nd No Huddle, Shotgun",— J.Goff pass incomplete deep left to J.Williams [M.Liufau].
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,4,Detroit Lions,1,6,1,Touchdown,2nd & 10 at DAL 35,04:36 2nd Shotgun,"— D.Montgomery up the middle for 35 yards, TOUCHDOWN."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,4,Detroit Lions,1,7,1,Extra Point,,04:27 2nd,"— J.Bates extra point is GOOD, Center-H.Hatten, Holder-J.Fox."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,5,Dallas Cowboys,1,1,0,Kickoff from DET 35,,Kickoff,"— J.Bates kicks 57 yards from DET 35 to DAL 8. K.Turpin to 50 for 42 yards (T.Nowaske). PENALTY on DAL-S.James, Offensive Holding, 10 yards, enforced at DAL 30."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,5,Dallas Cowboys,1,2,0,5 Yard Pass,1st & 10 at DAL 20,04:18 2nd,— D.Prescott pass short right to J.Williams pushed ob at DAL 25 for 5 yards (D.Reed).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,5,Dallas Cowboys,1,3,0,21 Yard Pass,2nd & 5 at DAL 25,03:43 2nd,— D.Prescott pass short right to C.Lamb to DAL 46 for 21 yards (B.Branch).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,5,Dallas Cowboys,1,4,0,3 Yard Run,1st & 10 at DAL 46,03:06 2nd,— J.Williams up the middle to DAL 49 for 3 yards (A.Hutchinson; A.Anzalone).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,5,Dallas Cowboys,1,5,0,Penalty,2nd & 7 at DAL 49,02:32 2nd Shotgun,"— D.Prescott pass incomplete deep right to G.Pickens (D.Reed) [T.Williams]. Penalty on DAL-J.Ferguson, Illegal Use of Hands, offsetting, enforced at DAL 49 - No Play. Penalty on DET-D.Reed, Defensive Pass Interference, offsetting."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,5,Dallas Cowboys,1,6,0,3 Yard Run,2nd & 7 at DAL 49,02:25 2nd Shotgun,— M.Davis up the middle to DET 48 for 3 yards (B.Branch; J.Campbell).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,5,Dallas Cowboys,1,7,0,5 Yard Pass,3rd & 4 at DET 48,02:00 2nd Shotgun,— D.Prescott pass short left to K.Turpin to DET 43 for 5 yards (A.Robertson).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,5,Dallas Cowboys,1,8,0,Pass Incomplete,1st & 10 at DET 43,"01:31 2nd No Huddle, Shotgun",— D.Prescott pass incomplete deep left to C.Lamb.
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,5,Dallas Cowboys,1,9,0,-15 Yard Penalty,2nd & 10 at DET 43,01:25 2nd Shotgun,"— D.Prescott pass short left to G.Pickens to DET 34 for 9 yards (R.Ya-Sin). PENALTY on DAL-G.Pickens, Face Mask, 15 yards, enforced at DET 43 - No Play."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,5,Dallas Cowboys,1,10,0,10 Yard Pass,2nd & 25 at DAL 42,01:19 2nd Shotgun,— D.Prescott pass short middle to C.Lamb to DET 48 for 10 yards (D.Reed).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,5,Dallas Cowboys,1,11,0,Timeout,,01:13 2nd,— Timeout #1 by DET at 01:13.
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,5,Dallas Cowboys,1,12,0,11 Yard Pass,3rd & 15 at DET 48,01:13 2nd Shotgun,— D.Prescott pass short middle to J.Ferguson to DET 37 for 11 yards (B.Branch; A.Anzalone).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,5,Dallas Cowboys,1,13,0,Timeout,,00:55 2nd,— Timeout #2 by DET at 00:55.
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,5,Dallas Cowboys,1,14,1,Field Goal,4th & 4 at DET 37,00:55 2nd,"— B.Aubrey 55 yard field goal is GOOD, Center-T.Sieg, Holder-B.Anger."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,6,Detroit Lions,1,1,0,Kickoff from DAL 35,,Kickoff,— B.Aubrey kicks 65 yards from DAL 35 to DET 0. J.Saylors to DET 26 for 26 yards (C.Goodwin; S.James).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,6,Detroit Lions,1,2,0,4 Yard Pass,1st & 10 at DET 26,00:45 2nd Shotgun,— J.Goff pass short right to A.St. Brown pushed ob at DET 30 for 4 yards (S.Revel).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,6,Detroit Lions,1,3,0,18 Yard Pass,2nd & 6 at DET 30,00:40 2nd Shotgun,— J.Goff pass short middle to J.Gibbs to DET 48 for 18 yards (D.Overshown).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,6,Detroit Lions,1,4,0,9 Yard Pass,1st & 10 at DET 48,"00:22 2nd No Huddle, Shotgun",— J.Goff pass short right to A.St. Brown pushed ob at DAL 43 for 9 yards (D.Bland).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,6,Detroit Lions,1,5,0,Pass Incomplete,2nd & 1 at DAL 43,00:17 2nd Shotgun,— J.Goff pass incomplete short right.
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,6,Detroit Lions,1,6,0,Timeout,,00:13 2nd,— Timeout #1 by DAL at 00:13.
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,6,Detroit Lions,1,7,0,14 Yard Penalty,3rd & 1 at DAL 43,00:13 2nd Shotgun,"— J.Goff pass incomplete deep right to A.St. Brown. PENALTY on DAL-S.Revel, Defensive Pass Interference, 14 yards, enforced at DAL 43 - No Play."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,6,Detroit Lions,1,8,0,Pass Incomplete,1st & 10 at DAL 29,00:10 2nd Shotgun,— J.Goff pass incomplete deep right to I.TeSlaa [O.Odighizuwa].
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,6,Detroit Lions,1,9,0,Timeout,,00:04 2nd,— Timeout #2 by DAL at 00:04.
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,2nd Quarter,6,Detroit Lions,1,10,1,Field Goal,2nd & 10 at DAL 29,00:04 2nd,"— J.Bates 47 yard field goal is GOOD, Center-H.Hatten, Holder-J.Fox."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,3rd Quarter,1,Dallas Cowboys,0,1,0,Kickoff from DET 35,,Kickoff,— J.Bates kicks 60 yards from DET 35 to DAL 5. K.Turpin to DAL 30 for 25 yards (D.Thomas).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,3rd Quarter,1,Dallas Cowboys,0,2,0,Interception,1st & 10 at DAL 30,14:55 3rd Shotgun,— D.Prescott pass short left intended for G.Pickens INTERCEPTED by D.Barnes (A.Robertson) at DAL 37. D.Barnes ran ob at DAL 14 for 23 yards (D.Prescott).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,3rd Quarter,2,Detroit Lions,1,1,0,2 Yard Pass,1st & 10 at DAL 14,14:48 3rd Shotgun,— J.Goff pass short left to J.Williams pushed ob at DAL 12 for 2 yards (R.Steward).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,3rd Quarter,2,Detroit Lions,1,2,1,Touchdown,2nd & 8 at DAL 12,14:18 3rd Shotgun,"— J.Goff pass short left to I.TeSlaa for 12 yards, TOUCHDOWN."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,3rd Quarter,2,Detroit Lions,1,3,1,Extra Point,,14:14 3rd,"— J.Bates extra point is GOOD, Center-H.Hatten, Holder-J.Fox."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,3rd Quarter,3,Dallas Cowboys,1,1,0,Kickoff from DET 35,,Kickoff,"— J.Bates kicks 65 yards from DET 35 to end zone, Touchback to the DAL 35."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,3rd Quarter,3,Dallas Cowboys,1,2,0,3 Yard Run,1st & 10 at DAL 35,14:14 3rd,— J.Williams left tackle to DAL 38 for 3 yards (J.Campbell).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,3rd Quarter,3,Dallas Cowboys,1,3,0,32 Yard Pass,2nd & 7 at DAL 38,13:42 3rd Shotgun,"— D.Prescott pass deep right to C.Lamb to DET 30 for 32 yards (D.Reed). Penalty on DET-D.Reed, Defensive Pass Interference, declined."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,3rd Quarter,3,Dallas Cowboys,1,4,0,11 Yard Run,1st & 10 at DET 30,13:25 3rd,— J.Williams right tackle to DET 19 for 11 yards (A.Maddox).
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,3rd Quarter,3,Dallas Cowboys,1,5,0,5 Yard Penalty,1st & 10 at DET 19,12:52 3rd Shotgun,"— D.Prescott pass incomplete deep right to G.Pickens. PENALTY on DET-D.Reed, Defensive Holding, 5 yards, enforced at DET 19 - No Play."
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,3rd Quarter,3,Dallas Cowboys,1,6,0,Pass Incomplete,1st & 10 at DET 14,12:47 3rd Shotgun,— D.Prescott pass incomplete short right to C.Lamb. DAL-C.Lamb was injured during the play.
2025,WEEK 14,Thursday Night Football,December 4th,DAL,DET,3rd Quarter,3,Dallas Cowboys,1,7,0,5 Yard Pass,2nd & 10 at DET 14,12:42 3rd Shotgun,— D.Prescott pass short right to R.Flournoy to DET 9 for 5 yards (D.Reed).
