Season,Week,GameSlot,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,1st Quarter,3,Los Angeles Rams,1,12,0,5 Yard Pass,3rd & 6 at SEA 6,02:12 1st Shotgun,"— M.Stafford pass short left to P.Nacua to SEA 1 for 5 yards (J.Jobe, N.Emmanwori). LAR-K.Dotson was injured during the play."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,1st Quarter,3,Los Angeles Rams,1,13,0,-4 Yard Penalty,4th & 1 at SEA 1,01:49 1st,"— M.Stafford pass short right to T.Ferguson for 1 yard, TOUCHDOWN NULLIFIED by Penalty. PENALTY on LAR-J.Dedich, Ineligible Downfield Pass, 4 yards, enforced at SEA 1 - No Play."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,1st Quarter,3,Los Angeles Rams,1,14,1,Field Goal,4th & 5 at SEA 5,01:45 1st,"— H.Mevis 23 yard field goal is GOOD, Center-J.McQuaide, Holder-E.Evans."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,1st Quarter,4,Seattle Seahawks,0,1,0,Kickoff from LAR 35,,Kickoff,"— E.Evans kicks 65 yards from LAR 35 to end zone, Touchback to the SEA 35."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,1st Quarter,4,Seattle Seahawks,0,2,0,9 Yard Run,1st & 10 at SEA 35,01:43 1st Shotgun,— Z.Charbonnet up the middle to SEA 44 for 9 yards (K.Curl; T.Hamilton).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,1st Quarter,4,Seattle Seahawks,0,3,0,Pass Incomplete,2nd & 1 at SEA 44,01:12 1st No Huddle,— S.Darnold pass incomplete short right to A.Barner.
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,1st Quarter,4,Seattle Seahawks,0,4,0,Pass Incomplete,3rd & 1 at SEA 44,01:08 1st Shotgun,— S.Darnold pass incomplete short left to J.Smith-Njigba (E.Forbes).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,1st Quarter,4,Seattle Seahawks,0,5,0,Punt,4th & 1 at SEA 44,01:05 1st,"— M.Dickson punts 44 yards to LAR 12, Center-C.Stoll, fair catch by X.Smith."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,1,Los Angeles Rams,1,1,0,54 Yard Pass,1st & 10 at LAR 12,00:58 1st,— M.Stafford pass deep middle to P.Nacua to SEA 34 for 54 yards (J.Love).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,1,Los Angeles Rams,1,2,0,2 Yard Run,1st & 10 at SEA 34,00:13 1st,— K.Williams right tackle to SEA 32 for 2 yards (D.Thomas).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,1,Los Angeles Rams,1,3,0,Pass Incomplete,2nd & 8 at SEA 32,15:00 2nd Shotgun,— M.Stafford pass incomplete deep right to P.Nacua.
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,1,Los Angeles Rams,1,4,0,19 Yard Pass,3rd & 8 at SEA 32,14:55 2nd Shotgun,— M.Stafford pass short right to J.Whittington to SEA 13 for 19 yards (J.Love; C.Bryant).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,1,Los Angeles Rams,1,5,0,5 Yard Run,1st & 10 at SEA 13,14:11 2nd,— K.Williams up the middle to SEA 8 for 5 yards (N.Emmanwori; D.Witherspoon).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,1,Los Angeles Rams,1,6,0,3 Yard Run,2nd & 5 at SEA 8,13:32 2nd,— K.Williams up the middle to SEA 5 for 3 yards (D.Witherspoon; D.Thomas).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,1,Los Angeles Rams,1,7,0,Pass Incomplete,3rd & 2 at SEA 5,12:53 2nd,— M.Stafford pass incomplete short right to D.Allen.
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,1,Los Angeles Rams,1,8,0,-5 Yard Penalty,4th & 2 at SEA 5,12:49 2nd Run formation,"— PENALTY on LAR, Delay of Game, 5 yards, enforced at SEA 5 - No Play."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,1,Los Angeles Rams,1,9,1,Field Goal,4th & 7 at SEA 10,12:49 2nd,"— H.Mevis 28 yard field goal is GOOD, Center-J.McQuaide, Holder-E.Evans."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,2,Seattle Seahawks,0,1,0,Kickoff from LAR 35,,Kickoff,"— E.Evans kicks 65 yards from LAR 35 to end zone, Touchback to the SEA 35."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,2,Seattle Seahawks,0,2,0,-5 Yard Penalty,1st & 10 at SEA 35,12:45 2nd,"— PENALTY on SEA-A.Bradford, False Start, 5 yards, enforced at SEA 35 - No Play."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,2,Seattle Seahawks,0,3,0,1 Yard Run,1st & 15 at SEA 30,12:45 2nd Shotgun,— S.Darnold scrambles up the middle to SEA 31 for 1 yard (J.Verse).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,2,Seattle Seahawks,0,4,0,-1 Yard Sack,2nd & 14 at SEA 31,12:00 2nd Shotgun,— S.Darnold sacked at SEA 30 for -1 yards (N.Landman).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,2,Seattle Seahawks,0,5,0,7 Yard Run,3rd & 15 at SEA 30,11:18 2nd Shotgun,— K.Walker right end pushed ob at SEA 37 for 7 yards (J.Wallace).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,2,Seattle Seahawks,0,6,0,Punt,4th & 8 at SEA 37,10:40 2nd,"— M.Dickson punts 56 yards to LAR 7, Center-C.Stoll. X.Smith to LAR 38 for 31 yards (B.Russell)."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,3,Los Angeles Rams,1,1,0,9 Yard Run,1st & 10 at LAR 38,10:24 2nd,— B.Corum up the middle to LAR 47 for 9 yards (D.Thomas; C.Bryant).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,3,Los Angeles Rams,1,2,0,4 Yard Run,2nd & 1 at LAR 47,09:52 2nd,— B.Corum up the middle to SEA 49 for 4 yards (D.Thomas; J.Reed).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,3,Los Angeles Rams,1,3,0,3 Yard Run,1st & 10 at SEA 49,09:13 2nd,— B.Corum up the middle to SEA 46 for 3 yards (N.Emmanwori).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,3,Los Angeles Rams,1,4,0,5 Yard Pass,2nd & 7 at SEA 46,08:36 2nd,— M.Stafford pass short left to K.Williams to SEA 41 for 5 yards (D.Witherspoon) [L.Williams].
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,3,Los Angeles Rams,1,5,0,4 Yard Run,3rd & 2 at SEA 41,07:53 2nd Shotgun,— K.Williams up the middle to SEA 37 for 4 yards (N.Emmanwori; B.Murphy).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,3,Los Angeles Rams,1,6,0,9 Yard Run,1st & 10 at SEA 37,07:10 2nd,— B.Corum left tackle to SEA 28 for 9 yards (J.Love).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,3,Los Angeles Rams,1,7,0,3 Yard Run,2nd & 1 at SEA 28,06:32 2nd,— B.Corum left end to SEA 25 for 3 yards (N.Emmanwori).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,3,Los Angeles Rams,1,8,0,6 Yard Pass,1st & 10 at SEA 25,05:51 2nd Shotgun,— M.Stafford pass short middle to K.Williams to SEA 19 for 6 yards (N.Emmanwori).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,3,Los Angeles Rams,1,9,0,11 Yard Pass,2nd & 4 at SEA 19,05:13 2nd Shotgun,— M.Stafford pass short middle to K.Mumpfield to SEA 8 for 11 yards (E.Jones; J.Love).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,3,Los Angeles Rams,1,10,0,5 Yard Run,1st & 8 at SEA 8,04:28 2nd,— K.Williams up the middle to SEA 3 for 5 yards (E.Jones).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,3,Los Angeles Rams,1,11,1,Touchdown,2nd & 3 at SEA 3,03:47 2nd,"— M.Stafford pass short left to T.Ferguson for 3 yards, TOUCHDOWN."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,3,Los Angeles Rams,1,12,1,Extra Point,,03:43 2nd,"— H.Mevis extra point is GOOD, Center-J.McQuaide, Holder-E.Evans."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,4,Seattle Seahawks,0,1,0,Kickoff from LAR 35,,Kickoff,"— E.Evans kicks 65 yards from LAR 35 to end zone, Touchback to the SEA 35."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,4,Seattle Seahawks,0,2,0,2 Yard Run,1st & 10 at SEA 35,03:43 2nd,— Z.Charbonnet left guard to SEA 37 for 2 yards (T.Davis; D.Johnson).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,4,Seattle Seahawks,0,3,0,-8 Yard Sack,2nd & 8 at SEA 37,03:00 2nd Shotgun,— S.Darnold sacked at SEA 29 for -8 yards (K.Turner).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,4,Seattle Seahawks,0,4,0,17 Yard Run,3rd & 16 at SEA 29,02:15 2nd Shotgun,— K.Walker up the middle to SEA 46 for 17 yards (J.Wallace).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,4,Seattle Seahawks,0,5,0,5 Yard Run,1st & 10 at SEA 46,02:00 2nd,— K.Walker right end to LAR 49 for 5 yards (C.Durant).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,4,Seattle Seahawks,0,6,0,4 Yard Run,2nd & 5 at LAR 49,01:27 2nd Shotgun,— K.Walker up the middle to LAR 45 for 4 yards (N.Landman; P.Ford).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,4,Seattle Seahawks,0,7,0,2 Yard Run,3rd & 1 at LAR 45,01:09 2nd No Huddle,— S.Darnold up the middle to LAR 43 for 2 yards (B.Young).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,4,Seattle Seahawks,0,8,0,Timeout,,01:06 2nd,— Timeout #1 by SEA at 01:06.
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,4,Seattle Seahawks,0,9,0,0 Yard Run,1st & 10 at LAR 43,01:06 2nd Shotgun,— Z.Charbonnet right guard to LAR 43 for no gain (J.Verse; O.Speights).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,4,Seattle Seahawks,0,10,0,Timeout,,00:58 2nd,— Timeout #1 by LAR at 00:58.
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,4,Seattle Seahawks,0,11,0,9 Yard Run,2nd & 10 at LAR 43,00:58 2nd Shotgun,"— S.Darnold scrambles left end pushed ob at LAR 39 for 4 yards (K.Kinchens). PENALTY on LAR-J.Wallace, Defensive Holding, 5 yards, enforced at LAR 39."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,4,Seattle Seahawks,0,12,0,Fumble,1st & 10 at LAR 34,00:51 2nd Shotgun,"— S.Darnold pass short middle to C.Kupp to LAR 17 for 17 yards (K.Curl). FUMBLES (K.Curl), RECOVERED by LAR-C.Durant at LAR 1. The Replay Official reviewed the touchback ruling, and the play was REVERSED. (Shotgun) S.Darnold pass short middle to C.Kupp to LAR 17 for 17 yards (K.Curl). FUMBLES (K.Curl), RECOVERED by LAR-C.Durant at LAR 0. Touchback."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,5,Los Angeles Rams,0,1,0,Pass Incomplete,1st & 10 at LAR 20,00:43 2nd Shotgun,— M.Stafford pass incomplete deep left to K.Mumpfield (J.Jobe).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,5,Los Angeles Rams,0,2,0,5 Yard Run,2nd & 10 at LAR 20,00:36 2nd,— K.Williams left guard to LAR 25 for 5 yards (D.Lawrence).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,5,Los Angeles Rams,0,3,0,Timeout,,00:31 2nd,— Timeout #3 by SEA at 00:31.
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,2nd Quarter,5,Los Angeles Rams,0,4,0,0 Yard Run,3rd & 5 at LAR 25,00:31 2nd,— K.Williams up the middle to LAR 25 for no gain (L.Williams).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,1,Seattle Seahawks,1,1,0,Kickoff from LAR 35,,Kickoff,"— E.Evans kicks 65 yards from LAR 35 to end zone, Touchback to the SEA 35."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,1,Seattle Seahawks,1,2,0,2 Yard Run,1st & 10 at SEA 35,15:00 3rd,— Z.Charbonnet up the middle to SEA 37 for 2 yards (O.Speights).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,1,Seattle Seahawks,1,3,0,7 Yard Pass,2nd & 8 at SEA 37,14:23 3rd Shotgun,— S.Darnold pass short middle to Z.Charbonnet to SEA 44 for 7 yards (O.Speights; K.Turner).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,1,Seattle Seahawks,1,4,0,1 Yard Run,3rd & 1 at SEA 44,13:46 3rd,— Direct snap to A.Barner. A.Barner up the middle to SEA 45 for 1 yard (N.Landman; K.Curl).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,1,Seattle Seahawks,1,5,1,Touchdown,1st & 10 at SEA 45,13:06 3rd,"— K.Walker right guard for 55 yards, TOUCHDOWN."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,1,Seattle Seahawks,1,6,1,Extra Point,,12:57 3rd,"— J.Myers extra point is GOOD, Center-C.Stoll, Holder-M.Dickson."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,2,Los Angeles Rams,1,1,0,Kickoff from SEA 35,,Kickoff,— J.Myers kicks 57 yards from SEA 35 to LAR 8. R.Rivers to LAR 27 for 19 yards (D.Young).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,2,Los Angeles Rams,1,2,0,1 Yard Run,1st & 10 at LAR 27,12:51 3rd,— K.Williams right guard to LAR 28 for 1 yard (L.Williams; U.Nwosu).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,2,Los Angeles Rams,1,3,0,Pass Incomplete,2nd & 9 at LAR 28,12:10 3rd Shotgun,— M.Stafford pass incomplete short left to D.Allen.
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,2,Los Angeles Rams,1,4,0,48 Yard Pass,3rd & 9 at LAR 28,12:07 3rd Shotgun,— M.Stafford pass deep middle to X.Smith to SEA 24 for 48 yards (D.Witherspoon).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,2,Los Angeles Rams,1,5,0,Timeout,,11:20 3rd,— Timeout #1 by LAR at 11:20.
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,2,Los Angeles Rams,1,6,0,-10 Yard Penalty,1st & 10 at SEA 24,11:20 3rd,"— K.Williams left tackle to SEA 17 for 7 yards (J.Love; J.Jobe). PENALTY on LAR-A.Jackson, Offensive Holding, 10 yards, enforced at SEA 24 - No Play."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,2,Los Angeles Rams,1,7,0,16 Yard Pass,1st & 20 at SEA 34,10:59 3rd,— M.Stafford pass short right to C.Parkinson to SEA 18 for 16 yards (J.Love; D.Thomas).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,2,Los Angeles Rams,1,8,0,2 Yard Run,2nd & 4 at SEA 18,10:20 3rd,— M.Stafford scrambles right end pushed ob at SEA 16 for 2 yards (D.Witherspoon).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,2,Los Angeles Rams,1,9,0,-1 Yard Run,3rd & 2 at SEA 16,09:42 3rd,— K.Williams up the middle to SEA 17 for -1 yards (E.Jones).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,2,Los Angeles Rams,1,10,1,Field Goal,4th & 8 at SEA 22,08:40 3rd,"— H.Mevis 41 yard field goal is GOOD, Center-J.McQuaide, Holder-E.Evans."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,3,Seattle Seahawks,0,1,0,Kickoff from LAR 35,,Kickoff,"— E.Evans kicks 65 yards from LAR 35 to end zone, Touchback to the SEA 35."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,3,Seattle Seahawks,0,2,0,Pass Incomplete,1st & 10 at SEA 35,08:37 3rd,— S.Darnold pass incomplete deep right to J.Smith-Njigba.
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,3,Seattle Seahawks,0,3,0,-5 Yard Penalty,2nd & 10 at SEA 35,08:32 3rd Shotgun,"— PENALTY on SEA-G.Zabel, False Start, 5 yards, enforced at SEA 35 - No Play."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,3,Seattle Seahawks,0,4,0,20 Yard Pass,2nd & 15 at SEA 30,08:32 3rd Shotgun,— S.Darnold pass short middle to J.Smith-Njigba to 50 for 20 yards (J.Wallace) [B.Young].
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,3,Seattle Seahawks,0,5,0,0 Yard Pass,1st & 10 at 50,"08:06 3rd No Huddle, Shotgun",— S.Darnold pass short right to Z.Charbonnet to 50 for no gain (J.Wallace).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,3,Seattle Seahawks,0,6,0,2 Yard Run,2nd & 10 at 50,07:29 3rd,— Z.Charbonnet up the middle to LAR 48 for 2 yards (T.Davis; B.Young).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,3,Seattle Seahawks,0,7,0,Interception,3rd & 8 at LAR 48,06:44 3rd Shotgun,— S.Darnold pass short left intended for R.Shaheed INTERCEPTED by J.Wallace at LAR 43. J.Wallace to SEA 1 for 56 yards (K.Walker).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,4,Los Angeles Rams,1,1,1,Touchdown,1st & 1 at SEA 1,06:34 3rd,"— B.Corum left tackle for 1 yard, TOUCHDOWN."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,4,Los Angeles Rams,1,2,1,Extra Point,,06:30 3rd,"— H.Mevis extra point is GOOD, Center-J.McQuaide, Holder-E.Evans."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,5,Seattle Seahawks,0,1,0,Kickoff from LAR 35,,Kickoff,"— E.Evans kicks 65 yards from LAR 35 to end zone, Touchback to the SEA 35."
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,5,Seattle Seahawks,0,2,0,10 Yard Pass,1st & 10 at SEA 35,06:30 3rd,— S.Darnold pass short right to A.Barner to SEA 45 for 10 yards (K.Kinchens; O.Speights).
2025,WEEK 16,Thursday Night Football,December 18th,LAR,SEA,3rd Quarter,5,Seattle Seahawks,0,3,0,Pass Incomplete,1st & 10 at SEA 45,05:54 3rd,— S.Darnold pass incomplete short left to J.Smith-Njigba.
