Season,Week,GameSlot,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,2,Buffalo Bills,1,6,0,2 Yard Pass,2nd & 10 at BUF 31,11:29 1st Shotgun,— J.Allen pass short left to J.Cook to BUF 33 for 2 yards (D.Hunter).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,2,Buffalo Bills,1,7,0,13 Yard Pass,3rd & 8 at BUF 33,10:46 1st Shotgun,— J.Allen pass short right to Ty.Johnson to BUF 46 for 13 yards (J.Reed).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,2,Buffalo Bills,1,8,0,9 Yard Pass,1st & 10 at BUF 46,10:06 1st,— J.Allen pass short left to D.Knox pushed ob at HOU 45 for 9 yards (A.Al-Shaair).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,2,Buffalo Bills,1,9,0,Pass Incomplete,2nd & 1 at HOU 45,09:25 1st,— J.Allen pass incomplete short left to J.Palmer.
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,2,Buffalo Bills,1,10,1,Touchdown,3rd & 1 at HOU 45,09:19 1st,"— J.Cook right tackle for 45 yards, TOUCHDOWN."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,2,Buffalo Bills,1,11,0,Extra Point No Good,,09:11 1st,"— M.Prater extra point is No Good, Wide Left, Center-R.Ferguson, Holder-M.Wishnowsky."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,3,Houston Texans,1,1,0,Kickoff from BUF 35,,Kickoff,— M.Prater kicks 62 yards from BUF 35 to HOU 3. J.Noel to HOU 41 for 38 yards (D.Williams).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,3,Houston Texans,1,2,0,7 Yard Run,1st & 10 at HOU 41,09:03 1st,— B.Fisher reported in as eligible. N.Chubb up the middle to HOU 48 for 7 yards (T.Bernard).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,3,Houston Texans,1,3,0,5 Yard Run,2nd & 3 at HOU 48,08:23 1st,— B.Fisher reported in as eligible. N.Chubb up the middle to BUF 47 for 5 yards (D.Walker).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,3,Houston Texans,1,4,0,10 Yard Pass,1st & 10 at BUF 47,07:43 1st,— D.Mills pass short right to J.Higgins to BUF 37 for 10 yards (C.Bishop).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,3,Houston Texans,1,5,0,Pass Incomplete,1st & 10 at BUF 37,06:51 1st,— D.Mills pass incomplete deep left to D.Schultz.
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,3,Houston Texans,1,6,0,12 Yard Run,2nd & 10 at BUF 37,06:44 1st,— W.Marks left tackle to BUF 25 for 12 yards (J.Poyer; G.Rousseau).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,3,Houston Texans,1,7,0,19 Yard Run,1st & 10 at BUF 25,06:03 1st,— W.Marks right end pushed ob at BUF 6 for 19 yards (J.Poyer).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,3,Houston Texans,1,8,0,1 Yard Run,1st & 6 at BUF 6,05:21 1st,— W.Marks up the middle to BUF 5 for 1 yard (G.Rousseau).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,3,Houston Texans,1,9,0,Pass Incomplete,2nd & 5 at BUF 5,04:44 1st Shotgun,— D.Mills pass incomplete short right to J.Noel.
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,3,Houston Texans,1,10,0,Pass Incomplete,3rd & 5 at BUF 5,04:40 1st Shotgun,— D.Mills pass incomplete short left to C.Kirk.
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,3,Houston Texans,1,11,1,Field Goal,4th & 5 at BUF 5,04:36 1st,"— K.Fairbairn 24 yard field goal is GOOD, Center-A.Brinkman, Holder-T.Townsend."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,4,Buffalo Bills,0,1,0,Kickoff from HOU 35,,Kickoff,"— K.Fairbairn kicks 65 yards from HOU 35 to BUF 0. Ty.Johnson to BUF 22 for 22 yards (E.Speed). PENALTY on BUF-J.Hawes, Offensive Holding, 10 yards, enforced at BUF 22."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,4,Buffalo Bills,0,2,0,6 Yard Run,1st & 10 at BUF 12,04:27 1st Shotgun,— J.Cook right guard to BUF 18 for 6 yards (T.Togiai).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,4,Buffalo Bills,0,3,0,-2 Yard Pass,2nd & 4 at BUF 18,03:49 1st Shotgun,— J.Allen pass short left to K.Shakir to BUF 16 for -2 yards (K.Lassiter).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,4,Buffalo Bills,0,4,0,Timeout,,03:13 1st,— Timeout #1 by BUF at 03:13.
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,4,Buffalo Bills,0,5,0,2 Yard Run,3rd & 6 at BUF 16,03:13 1st Shotgun,— J.Allen scrambles up the middle to BUF 18 for 2 yards (W.Anderson). BUF-J.Allen was injured during the play.
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,4,Buffalo Bills,0,6,0,Punt,4th & 4 at BUF 18,02:48 1st,"— M.Wishnowsky punts 48 yards to HOU 34, Center-R.Ferguson, fair catch by J.Noel."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,5,Houston Texans,0,1,0,4 Yard Run,1st & 10 at HOU 34,02:40 1st,— B.Fisher reported in as eligible. N.Chubb up the middle to HOU 38 for 4 yards (A.Epenesa; T.Bernard).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,5,Houston Texans,0,2,0,Pass Incomplete,2nd & 6 at HOU 38,02:01 1st Shotgun,— D.Mills pass incomplete deep right to J.Higgins [D.Jones].
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,5,Houston Texans,0,3,0,Pass Incomplete,3rd & 6 at HOU 38,01:56 1st Shotgun,— D.Mills pass incomplete short left to J.Higgins.
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,1st Quarter,5,Houston Texans,0,4,0,Punt,4th & 6 at HOU 38,01:52 1st,"— T.Townsend punts 57 yards to BUF 5, Center-A.Brinkman, downed by HOU-A.Carter."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,1,Buffalo Bills,1,1,0,1 Yard Run,1st & 10 at BUF 5,01:38 1st,— J.Cook left tackle to BUF 6 for 1 yard (D.Hunter; J.Reed). ** Injury Update: BUF-J.Allen has returned to the game.
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,1,Buffalo Bills,1,2,0,22 Yard Pass,2nd & 9 at BUF 6,00:54 1st Shotgun,— J.Allen pass deep left to G.Davis to BUF 28 for 22 yards (K.Lassiter).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,1,Buffalo Bills,1,3,0,6 Yard Run,1st & 10 at BUF 28,00:13 1st,— J.Cook up the middle to BUF 34 for 6 yards (E.Speed; D.Hunter).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,1,Buffalo Bills,1,4,0,8 Yard Pass,2nd & 4 at BUF 34,15:00 2nd,— J.Allen pass short right to J.Hawes pushed ob at BUF 42 for 8 yards (E.Speed).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,1,Buffalo Bills,1,5,0,13 Yard Run,1st & 10 at BUF 42,14:24 2nd,— J.Cook right tackle ran ob at HOU 45 for 13 yards (C.Bullock).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,1,Buffalo Bills,1,6,0,-3 Yard Pass,1st & 10 at HOU 45,13:47 2nd Shotgun,— J.Allen pass short left to E.Moore to HOU 48 for -3 yards (K.Lassiter).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,1,Buffalo Bills,1,7,0,10 Yard Pass,2nd & 13 at HOU 48,13:15 2nd Shotgun,— J.Allen pass short middle to J.Palmer to HOU 38 for 10 yards (J.Reed).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,1,Buffalo Bills,1,8,0,1 Yard Pass,3rd & 3 at HOU 38,12:32 2nd,— J.Allen pass short right to K.Shakir to HOU 37 for 1 yard (A.Al-Shaair; M.Bryant).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,1,Buffalo Bills,1,9,0,23 Yard Pass,4th & 2 at HOU 37,11:49 2nd Shotgun,— J.Allen pass deep left to Ty.Johnson ran ob at HOU 14 for 23 yards.
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,1,Buffalo Bills,1,10,0,-2 Yard Run,1st & 10 at HOU 14,11:19 2nd No Huddle,— Ty.Johnson up the middle to HOU 16 for -2 yards (T.Settle).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,1,Buffalo Bills,1,11,0,-10 Yard Sack,2nd & 12 at HOU 16,10:35 2nd Shotgun,— J.Allen sacked at HOU 26 for -10 yards (W.Anderson).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,1,Buffalo Bills,1,12,0,Pass Incomplete,3rd & 22 at HOU 26,09:48 2nd Shotgun,— J.Allen pass incomplete short right to K.Shakir [A.Al-Shaair].
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,1,Buffalo Bills,1,13,1,Field Goal,4th & 22 at HOU 26,09:39 2nd,"— M.Prater 44 yard field goal is GOOD, Center-R.Ferguson, Holder-M.Wishnowsky."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,2,Houston Texans,1,1,0,Kickoff from BUF 35,,Kickoff,— M.Prater kicks 61 yards from BUF 35 to HOU 4. J.Noel to HOU 23 for 19 yards (R.Gilliam; J.Andreessen).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,2,Houston Texans,1,2,0,24 Yard Pass,1st & 10 at HOU 23,09:29 2nd,— B.Fisher reported in as eligible. D.Mills pass deep right to N.Collins to HOU 47 for 24 yards (J.Poyer).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,2,Houston Texans,1,3,0,20 Yard Run,1st & 10 at HOU 47,08:47 2nd,"— D.Mills right guard to BUF 48 for 5 yards (D.Walker; C.Benford). PENALTY on BUF-D.Walker, Face Mask, 15 yards, enforced at BUF 48."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,2,Houston Texans,1,4,0,5 Yard Run,1st & 10 at BUF 33,08:21 2nd,— B.Fisher reported in as eligible. J.Noel left end to BUF 28 for 5 yards (C.Bishop; C.Benford).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,2,Houston Texans,1,5,0,Pass Incomplete,2nd & 5 at BUF 28,07:40 2nd,— D.Mills pass incomplete deep right to J.Higgins (M.Hairston).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,2,Houston Texans,1,6,0,4 Yard Pass,3rd & 5 at BUF 28,07:36 2nd Shotgun,— D.Mills pass short middle to C.Kirk to BUF 24 for 4 yards (J.Hancock).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,2,Houston Texans,1,7,0,6 Yard Run,4th & 1 at BUF 24,06:56 2nd Shotgun,— W.Marks left tackle to BUF 18 for 6 yards (Ta.Johnson).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,2,Houston Texans,1,8,0,Pass Incomplete,1st & 10 at BUF 18,06:13 2nd,— D.Mills pass incomplete deep left to D.Schultz (J.Poyer).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,2,Houston Texans,1,9,0,5 Yard Penalty,2nd & 10 at BUF 18,06:09 2nd,"— D.Mills pass incomplete short right to N.Collins (C.Benford). PENALTY on BUF-Ta.Johnson, Illegal Contact, 5 yards, enforced at BUF 18 - No Play."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,2,Houston Texans,1,10,0,9 Yard Run,1st & 10 at BUF 13,06:02 2nd,— X.Hutchinson scrambles left end pushed ob at BUF 4 for 9 yards (C.Bishop; Ta.Johnson).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,2,Houston Texans,1,11,0,0 Yard Run,2nd & 1 at BUF 4,05:23 2nd,— B.Fisher reported in as eligible. W.Marks left end to BUF 4 for no gain (D.Walker; S.Thompson).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,2,Houston Texans,1,12,0,2 Yard Run,3rd & 1 at BUF 4,04:55 2nd,— B.Fisher reported in as eligible. W.Marks up the middle to BUF 2 for 2 yards (D.Williams).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,2,Houston Texans,1,13,0,0 Yard Run,1st & 2 at BUF 2,04:15 2nd Shotgun,— B.Fisher reported in as eligible. N.Chubb right guard to BUF 2 for no gain (M.Hairston; G.Rousseau).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,2,Houston Texans,1,14,1,Touchdown,2nd & 2 at BUF 2,"03:51 2nd No Huddle, Shotgun","— D.Mills pass short right to C.Kirk for 2 yards, TOUCHDOWN."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,2,Houston Texans,1,15,1,Extra Point,,03:47 2nd,"— K.Fairbairn extra point is GOOD, Center-A.Brinkman, Holder-T.Townsend."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,3,Buffalo Bills,0,1,0,Kickoff from HOU 35,,Kickoff,— K.Fairbairn kicks 63 yards from HOU 35 to BUF 2. R.Davis pushed ob at BUF 25 for 23 yards (J.Hansen).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,3,Buffalo Bills,0,2,0,Interception,1st & 10 at BUF 25,03:41 2nd,"— J.Allen pass deep right intended for E.Moore INTERCEPTED by C.Bullock (A.Al-Shaair) at BUF 44. C.Bullock for 44 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on HOU-D.Barnett, Illegal Blindside Block, 15 yards, enforced at BUF 15."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,4,Houston Texans,1,1,0,-2 Yard Run,1st & 10 at BUF 30,03:26 2nd,— B.Fisher reported in as eligible. W.Marks right tackle to BUF 32 for -2 yards (L.Ogunjobi).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,4,Houston Texans,1,2,0,-5 Yard Pass,2nd & 12 at BUF 32,02:50 2nd Shotgun,— D.Mills pass short left to W.Marks to BUF 37 for -5 yards (M.Milano).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,4,Houston Texans,1,3,0,12 Yard Pass,3rd & 17 at BUF 37,02:07 2nd Shotgun,— D.Mills pass short middle to N.Collins to BUF 25 for 12 yards (Ta.Johnson; C.Lewis).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,4,Houston Texans,1,4,1,Field Goal,4th & 5 at BUF 25,02:00 2nd,"— K.Fairbairn 43 yard field goal is GOOD, Center-A.Brinkman, Holder-T.Townsend."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,5,Buffalo Bills,1,1,1,Touchdown,,Kickoff,"— K.Fairbairn kicks 62 yards from HOU 35 to BUF 3. R.Davis for 97 yards, TOUCHDOWN."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,5,Buffalo Bills,1,2,1,Extra Point,,01:43 2nd,"— M.Prater extra point is GOOD, Center-R.Ferguson, Holder-M.Wishnowsky."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,6,Houston Texans,1,1,0,Kickoff from BUF 35,,Kickoff,— M.Prater kicks 60 yards from BUF 35 to HOU 5. T.Smith to HOU 25 for 20 yards (C.Lewis).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,6,Houston Texans,1,2,0,7 Yard Pass,1st & 10 at HOU 25,01:35 2nd Shotgun,— D.Mills pass short left to C.Kirk to HOU 32 for 7 yards (T.Bernard).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,6,Houston Texans,1,3,0,19 Yard Pass,2nd & 3 at HOU 32,01:03 2nd Shotgun,— D.Mills pass short left to N.Collins to BUF 49 for 19 yards (C.Bishop). HOU-N.Collins was injured during the play.
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,6,Houston Texans,1,4,0,Timeout,,00:51 2nd,— Timeout #1 by HOU at 00:51.
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,6,Houston Texans,1,5,0,8 Yard Pass,1st & 10 at BUF 49,00:51 2nd Shotgun,— D.Mills pass short left to D.Schultz to BUF 41 for 8 yards (C.Benford).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,6,Houston Texans,1,6,0,Timeout,,00:47 2nd,— Timeout #2 by HOU at 00:47.
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,6,Houston Texans,1,7,0,33 Yard Pass,2nd & 2 at BUF 41,00:47 2nd Shotgun,— D.Mills pass short middle to C.Kirk to BUF 8 for 33 yards (C.Bishop).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,6,Houston Texans,1,8,0,Pass Incomplete,1st & 8 at BUF 8,"00:13 2nd No Huddle, Shotgun",— D.Mills pass incomplete short left to J.Higgins (T.White). HOU-A.Ersery was injured during the play.
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,6,Houston Texans,1,9,0,Timeout,,00:09 2nd,— Timeout #3 by HOU at 00:09.
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,6,Houston Texans,1,10,1,Touchdown,2nd & 8 at BUF 8,00:09 2nd Shotgun,"— D.Mills pass short left to J.Higgins for 8 yards, TOUCHDOWN. ** Injury Update: HOU-N.Collins has returned to the game. Penalty on BUF-C.Lewis, Defensive Pass Interference, declined."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,6,Houston Texans,1,11,1,Extra Point,,00:05 2nd,"— K.Fairbairn extra point is GOOD, Center-A.Brinkman, Holder-T.Townsend. ** Injury Update: HOU-A.Ersery has returned to the game."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,7,Buffalo Bills,0,1,0,Kickoff from HOU 35,,Kickoff,"— K.Fairbairn kicks 65 yards from HOU 35 to end zone, Touchback to the BUF 35."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,2nd Quarter,7,Buffalo Bills,0,2,0,-1 Yard Run,1st & 10 at BUF 35,00:05 2nd,— J.Allen kneels to BUF 34 for -1 yards.
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,1,Buffalo Bills,0,1,0,Kickoff from HOU 35,,Kickoff,— K.Fairbairn kicks 70 yards from HOU 35 to BUF -5. R.Davis to BUF 20 for 25 yards (J.Hansen).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,1,Buffalo Bills,0,2,0,1 Yard Run,1st & 10 at BUF 20,14:56 3rd Shotgun,— J.Cook left tackle to BUF 21 for 1 yard (W.Anderson; T.Settle).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,1,Buffalo Bills,0,3,0,18 Yard Pass,2nd & 9 at BUF 21,14:17 3rd Shotgun,— J.Allen pass short middle to J.Hawes to BUF 39 for 18 yards (C.Bullock).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,1,Buffalo Bills,0,4,0,2 Yard Run,1st & 10 at BUF 39,13:31 3rd Shotgun,— J.Allen scrambles right tackle to BUF 41 for 2 yards (T.Togiai; D.Hunter).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,1,Buffalo Bills,0,5,0,2 Yard Run,2nd & 8 at BUF 41,12:53 3rd Shotgun,— J.Cook right guard to BUF 43 for 2 yards (A.Al-Shaair; J.Reed).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,1,Buffalo Bills,0,6,0,-18 Yard Sack,3rd & 6 at BUF 43,12:09 3rd Shotgun,— J.Allen sacked at BUF 25 for -18 yards (W.Anderson).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,1,Buffalo Bills,0,7,0,Punt,4th & 24 at BUF 25,11:19 3rd,"— M.Wishnowsky punts 44 yards to HOU 31, Center-R.Ferguson, fair catch by J.Noel."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,2,Houston Texans,0,1,0,-5 Yard Penalty,1st & 10 at HOU 31,11:11 3rd,"— B.Fisher reported in as eligible. D.Mills pass short left to N.Chubb to HOU 39 for 8 yards (D.Walker) [T.Bernard]. PENALTY on HOU-J.Andrews, Ineligible Downfield Pass, 5 yards, enforced at HOU 31 - No Play."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,2,Houston Texans,0,2,0,-1 Yard Pass,1st & 15 at HOU 26,10:41 3rd Shotgun,"— D.Mills pass short right to N.Chubb to HOU 25 for -1 yards (T.Bernard, M.Milano). BUF-T.Bernard was injured during the play."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,2,Houston Texans,0,3,0,-10 Yard Penalty,2nd & 16 at HOU 25,10:20 3rd Shotgun,"— D.Mills scrambles right end pushed ob at HOU 32 for 7 yards (S.Thompson). PENALTY on HOU-T.Brown, Offensive Holding, 10 yards, enforced at HOU 25 - No Play."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,2,Houston Texans,0,4,0,10 Yard Run,2nd & 26 at HOU 15,09:58 3rd Shotgun,— W.Marks right tackle to HOU 25 for 10 yards (J.Poyer; T.White).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,2,Houston Texans,0,5,0,Pass Incomplete,3rd & 16 at HOU 25,09:19 3rd Shotgun,"— D.Mills pass incomplete short right. Penalty on HOU-T.Howard, Ineligible Downfield Pass, declined."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,2,Houston Texans,0,6,0,Punt,4th & 16 at HOU 25,09:15 3rd,"— T.Townsend punts 56 yards to BUF 19, Center-A.Brinkman. K.Shakir to BUF 12 for -7 yards (D.Ogunbowale). PENALTY on BUF-C.Lewis, Offensive Holding, 9 yards, enforced at BUF 19."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,3,Buffalo Bills,0,1,0,4 Yard Run,1st & 10 at BUF 10,09:03 3rd,— J.Cook up the middle to BUF 14 for 4 yards (E.Speed; A.Al-Shaair).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,3,Buffalo Bills,0,2,0,Pass Incomplete,2nd & 6 at BUF 14,08:24 3rd,— J.Allen pass incomplete short right [D.Horton].
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,3,Buffalo Bills,0,3,0,-5 Yard Sack,3rd & 6 at BUF 14,08:20 3rd Shotgun,— J.Allen sacked at BUF 9 for -5 yards (D.Hunter).
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,3,Buffalo Bills,0,4,0,Punt,4th & 11 at BUF 9,07:36 3rd,"— M.Wishnowsky punts 44 yards to HOU 47, Center-R.Ferguson, fair catch by J.Noel."
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,4,Houston Texans,0,1,0,3 Yard Run,1st & 10 at HOU 47,07:29 3rd,— B.Fisher reported in as eligible. W.Marks right guard to 50 for 3 yards (G.Rousseau; S.Thompson). BUF-M.Hairston was injured during the play.
2025,WEEK 12,Thursday Night Football,November 20th,BUF,HOU,3rd Quarter,4,Houston Texans,0,2,0,5 Yard Run,2nd & 7 at 50,07:09 3rd,— B.Fisher reported in as eligible. W.Marks right tackle to BUF 45 for 5 yards (G.Rousseau). HOU-W.Marks was injured during the play.
