Season,Week,GameSlot,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2025,CONFERENCE CHAMPIONSHIPS,Sunday,January 25th,LAR,SEA,4th Quarter,3,Seattle Seahawks,0,13,0,5 Yard Penalty,2nd & 7 at LAR 48,02:17 4th,"— S.Darnold pass incomplete short left to J.Smith-Njigba. PENALTY on LAR-C.Durant, Defensive Holding, 5 yards, enforced at LAR 48 - No Play."
2025,CONFERENCE CHAMPIONSHIPS,Sunday,January 25th,LAR,SEA,4th Quarter,3,Seattle Seahawks,0,14,0,6 Yard Run,1st & 10 at LAR 43,02:12 4th,— K.Walker left tackle to LAR 37 for 6 yards (O.Speights; Q.Lake).
2025,CONFERENCE CHAMPIONSHIPS,Sunday,January 25th,LAR,SEA,4th Quarter,3,Seattle Seahawks,0,15,0,-3 Yard Run,2nd & 4 at LAR 37,02:00 4th,"— K.Walker up the middle to LAR 40 for -3 yards (O.Speights, T.Reeder)."
2025,CONFERENCE CHAMPIONSHIPS,Sunday,January 25th,LAR,SEA,4th Quarter,3,Seattle Seahawks,0,16,0,Timeout,,01:16 4th,— Timeout #2 by SEA at 01:16.
2025,CONFERENCE CHAMPIONSHIPS,Sunday,January 25th,LAR,SEA,4th Quarter,3,Seattle Seahawks,0,17,0,-5 Yard Run,3rd & 7 at LAR 40,01:16 4th Shotgun,— S.Darnold left end to LAR 45 for -5 yards (B.Fiske).
2025,CONFERENCE CHAMPIONSHIPS,Sunday,January 25th,LAR,SEA,4th Quarter,3,Seattle Seahawks,0,18,0,Punt,4th & 12 at LAR 45,00:31 4th,"— M.Dickson punts 38 yards to LAR 7, Center-C.Stoll, fair catch by K.Williams. ** Injury Update: SEA-D.Thomas has returned to the game."
2025,CONFERENCE CHAMPIONSHIPS,Sunday,January 25th,LAR,SEA,4th Quarter,4,Los Angeles Rams,0,1,0,23 Yard Pass,1st & 10 at LAR 7,00:25 4th Shotgun,— M.Stafford pass deep right to P.Nacua to LAR 30 for 23 yards (E.Jones).
2025,CONFERENCE CHAMPIONSHIPS,Sunday,January 25th,LAR,SEA,4th Quarter,4,Los Angeles Rams,0,2,0,Pass Incomplete,1st & 10 at LAR 30,00:11 4th No Huddle,— M.Stafford spiked the ball to stop the clock.
2025,CONFERENCE CHAMPIONSHIPS,Sunday,January 25th,LAR,SEA,4th Quarter,4,Los Angeles Rams,0,3,0,Timeout,,00:10 4th,— Timeout #3 by SEA at 00:10.
2025,CONFERENCE CHAMPIONSHIPS,Sunday,January 25th,LAR,SEA,4th Quarter,4,Los Angeles Rams,0,4,0,21 Yard Pass,2nd & 10 at LAR 30,00:10 4th Shotgun,— M.Stafford pass deep right to P.Nacua to SEA 49 for 21 yards (D.Witherspoon).
